Time,Unix Time,Bit Depth (Feet),Depth (Feet),ROP (ft/hr)
12/30/20 0:56:55,1609289815,8888.8,8889,0
12/30/20 0:56:56,1609289816,8888.7,8889,0
12/30/20 0:56:57,1609289817,8888.4,8889,0
12/30/20 0:56:58,1609289818,8888.2,8889,0
12/30/20 0:56:59,1609289819,8888.2,8889,0
12/30/20 0:57:00,1609289820,8888.2,8889,0
12/30/20 0:57:01,1609289821,8888.1,8889,0
12/30/20 0:57:02,1609289822,8887.9,8889,0
12/30/20 0:57:03,1609289823,8887.8,8889,0
12/30/20 0:57:04,1609289824,8887.8,8889,0
12/30/20 0:57:05,1609289825,8887.8,8889,0
12/30/20 0:57:06,1609289826,8887.8,8889,0
12/30/20 0:57:07,1609289827,8887.8,8889,0
12/30/20 0:57:08,1609289828,8887.8,8889,0
12/30/20 0:57:09,1609289829,8887.8,8889,0
12/30/20 0:57:10,1609289830,8887.8,8889,0
12/30/20 0:57:11,1609289831,8887.8,8889,0
12/30/20 0:57:12,1609289832,8887.8,8889,0
12/30/20 0:57:13,1609289833,8887.8,8889,0
12/30/20 0:57:14,1609289834,8887.8,8889,0
12/30/20 0:57:15,1609289835,8887.8,8889,0
12/30/20 0:57:16,1609289836,8887.7,8889,0
12/30/20 0:57:17,1609289837,8887.6,8889,0
12/30/20 0:57:18,1609289838,8887.4,8889,0
12/30/20 0:57:19,1609289839,8887.2,8889,0
12/30/20 0:57:20,1609289840,8886.8,8889,0
12/30/20 0:57:21,1609289841,8886,8889,0
12/30/20 0:57:22,1609289842,8885.4,8889,0
12/30/20 0:57:23,1609289843,8885.7,8889,0
12/30/20 0:57:24,1609289844,8885.9,8889,0
12/30/20 0:57:25,1609289845,8886,8889,0
12/30/20 0:57:26,1609289846,8886.3,8889,0
12/30/20 0:57:27,1609289847,8886.6,8889,0
12/30/20 0:57:28,1609289848,8887.1,8889,0
12/30/20 0:57:29,1609289849,8887.2,8889,0
12/30/20 0:57:30,1609289850,8887.2,8889,0
12/30/20 0:57:31,1609289851,8887,8889,0
12/30/20 0:57:32,1609289852,8886.9,8889,0
12/30/20 0:57:33,1609289853,8886.9,8889,0
12/30/20 0:57:34,1609289854,8886.8,8889,0
12/30/20 0:57:35,1609289855,8886.8,8889,0
12/30/20 0:57:36,1609289856,8887.1,8889,0
12/30/20 0:57:37,1609289857,8887.1,8889,0
12/30/20 0:57:38,1609289858,8887.2,8889,0
12/30/20 0:57:39,1609289859,8887.3,8889,0
12/30/20 0:57:40,1609289860,8887.3,8889,0
12/30/20 0:57:41,1609289861,8887.3,8889,0
12/30/20 0:57:42,1609289862,8887.3,8889,0
12/30/20 0:57:43,1609289863,8887.3,8889,0
12/30/20 0:57:44,1609289864,8887.3,8889,0
12/30/20 0:57:45,1609289865,8887.3,8889,0
12/30/20 0:57:46,1609289866,8887.3,8889,0
12/30/20 0:57:47,1609289867,8887.3,8889,0
12/30/20 0:57:48,1609289868,8887.3,8889,0
12/30/20 0:57:49,1609289869,8887.3,8889,0
12/30/20 0:57:50,1609289870,8887.3,8889,0
12/30/20 0:57:51,1609289871,8887.3,8889,0
12/30/20 0:57:52,1609289872,8887.3,8889,0
12/30/20 0:57:53,1609289873,8887.3,8889,0
12/30/20 0:57:54,1609289874,8887.3,8889,0
12/30/20 0:57:55,1609289875,8887.3,8889,0
12/30/20 0:57:56,1609289876,8887.3,8889,0
12/30/20 0:57:57,1609289877,8887.3,8889,0
12/30/20 0:57:58,1609289878,8887.3,8889,0
12/30/20 0:57:59,1609289879,8887.3,8889,0
12/30/20 0:58:00,1609289880,8887.3,8889,0
12/30/20 0:58:01,1609289881,8887.3,8889,0
12/30/20 0:58:02,1609289882,8887.3,8889,0
12/30/20 0:58:03,1609289883,8887.3,8889,0
12/30/20 0:58:04,1609289884,8887.3,8889,0
12/30/20 0:58:05,1609289885,8887.3,8889,0
12/30/20 0:58:06,1609289886,8887.3,8889,0
12/30/20 0:58:07,1609289887,8887.3,8889,0
12/30/20 0:58:08,1609289888,8887.3,8889,0
12/30/20 0:58:09,1609289889,8887.3,8889,0
12/30/20 0:58:10,1609289890,8887.3,8889,0
12/30/20 0:58:11,1609289891,8887.3,8889,0
12/30/20 0:58:12,1609289892,8887.3,8889,0
12/30/20 0:58:13,1609289893,8887.3,8889,0
12/30/20 0:58:14,1609289894,8887.3,8889,0
12/30/20 0:58:15,1609289895,8887.3,8889,0
12/30/20 0:58:16,1609289896,8887.3,8889,0
12/30/20 0:58:17,1609289897,8887.3,8889,0
12/30/20 0:58:18,1609289898,8887.3,8889,0
12/30/20 0:58:19,1609289899,8887.3,8889,0
12/30/20 0:58:20,1609289900,8887.3,8889,0
12/30/20 0:58:21,1609289901,8887.3,8889,0
12/30/20 0:58:22,1609289902,8887.3,8889,0
12/30/20 0:58:23,1609289903,8887.3,8889,0
12/30/20 0:58:24,1609289904,8887.3,8889,0
12/30/20 0:58:25,1609289905,8887.3,8889,0
12/30/20 0:58:26,1609289906,8887.3,8889,0
12/30/20 0:58:27,1609289907,8887.3,8889,0
12/30/20 0:58:28,1609289908,8887.3,8889,0
12/30/20 0:58:29,1609289909,8887.3,8889,0
12/30/20 0:58:30,1609289910,8887.3,8889,0
12/30/20 0:58:31,1609289911,8887.3,8889,0
12/30/20 0:58:32,1609289912,8887.3,8889,0
12/30/20 0:58:33,1609289913,8887.3,8889,0
12/30/20 0:58:34,1609289914,8887.3,8889,0
12/30/20 0:58:35,1609289915,8887.3,8889,0
12/30/20 0:58:36,1609289916,8887.3,8889,0
12/30/20 0:58:37,1609289917,8887.3,8889,0
12/30/20 0:58:38,1609289918,8887.3,8889,0
12/30/20 0:58:39,1609289919,8887.3,8889,0
12/30/20 0:58:40,1609289920,8887.3,8889,0
12/30/20 0:58:41,1609289921,8887.3,8889,0
12/30/20 0:58:42,1609289922,8887.3,8889,0
12/30/20 0:58:43,1609289923,8887.3,8889,0
12/30/20 0:58:44,1609289924,8887.3,8889,0
12/30/20 0:58:45,1609289925,8887.3,8889,0
12/30/20 0:58:46,1609289926,8887.3,8889,0
12/30/20 0:58:47,1609289927,8887.3,8889,0
12/30/20 0:58:48,1609289928,8887.3,8889,0
12/30/20 0:58:49,1609289929,8887.3,8889,0
12/30/20 0:58:50,1609289930,8887.3,8889,0
12/30/20 0:58:51,1609289931,8887.3,8889,0
12/30/20 0:58:52,1609289932,8887.3,8889,0
12/30/20 0:58:53,1609289933,8887.3,8889,0
12/30/20 0:58:54,1609289934,8887.3,8889,0
12/30/20 0:58:55,1609289935,8887.3,8889,0
12/30/20 0:58:56,1609289936,8887.3,8889,0
12/30/20 0:58:57,1609289937,8887.3,8889,0
12/30/20 0:58:58,1609289938,8887.3,8889,0
12/30/20 0:58:59,1609289939,8887.3,8889,0
12/30/20 0:59:00,1609289940,8887.3,8889,0
12/30/20 0:59:01,1609289941,8887.3,8889,0
12/30/20 0:59:02,1609289942,8887.3,8889,0
12/30/20 0:59:03,1609289943,8887.3,8889,0
12/30/20 0:59:04,1609289944,8887.3,8889,0
12/30/20 0:59:05,1609289945,8887.3,8889,0
12/30/20 0:59:06,1609289946,8887.3,8889,0
12/30/20 0:59:07,1609289947,8887.3,8889,0
12/30/20 0:59:08,1609289948,8887.3,8889,0
12/30/20 0:59:09,1609289949,8887.3,8889,0
12/30/20 0:59:10,1609289950,8887.3,8889,0
12/30/20 0:59:11,1609289951,8887.3,8889,0
12/30/20 0:59:12,1609289952,8887.3,8889,0
12/30/20 0:59:13,1609289953,8887.3,8889,0
12/30/20 0:59:14,1609289954,8887.3,8889,0
12/30/20 0:59:15,1609289955,8887.3,8889,0
12/30/20 0:59:16,1609289956,8887.3,8889,0
12/30/20 0:59:17,1609289957,8887.3,8889,0
12/30/20 0:59:18,1609289958,8887.3,8889,0
12/30/20 0:59:19,1609289959,8887.3,8889,0
12/30/20 0:59:20,1609289960,8887.3,8889,0
12/30/20 0:59:21,1609289961,8887.3,8889,0
12/30/20 0:59:22,1609289962,8887.3,8889,0
12/30/20 0:59:23,1609289963,8887.3,8889,0
12/30/20 0:59:24,1609289964,8887.3,8889,0
12/30/20 0:59:25,1609289965,8887.3,8889,0
12/30/20 0:59:26,1609289966,8887.3,8889,0
12/30/20 0:59:27,1609289967,8887.3,8889,0
12/30/20 0:59:28,1609289968,8887.3,8889,0
12/30/20 0:59:29,1609289969,8887.3,8889,0
12/30/20 0:59:30,1609289970,8887.3,8889,0
12/30/20 0:59:31,1609289971,8887.3,8889,0
12/30/20 0:59:32,1609289972,8887.3,8889,0
12/30/20 0:59:33,1609289973,8887.3,8889,0
12/30/20 0:59:34,1609289974,8887.3,8889,0
12/30/20 0:59:35,1609289975,8887.3,8889,0
12/30/20 0:59:36,1609289976,8887.3,8889,0
12/30/20 0:59:37,1609289977,8887.3,8889,0
12/30/20 0:59:38,1609289978,8887.3,8889,0
12/30/20 0:59:39,1609289979,8887.3,8889,0
12/30/20 0:59:40,1609289980,8887.3,8889,0
12/30/20 0:59:41,1609289981,8887.3,8889,0
12/30/20 0:59:42,1609289982,8887.3,8889,0
12/30/20 0:59:43,1609289983,8887.3,8889,0
12/30/20 0:59:44,1609289984,8887.3,8889,0
12/30/20 0:59:45,1609289985,8887.3,8889,0
12/30/20 0:59:46,1609289986,8887.3,8889,0
12/30/20 0:59:47,1609289987,8887.3,8889,0
12/30/20 0:59:48,1609289988,8887.3,8889,0
12/30/20 0:59:49,1609289989,8887.3,8889,0
12/30/20 0:59:50,1609289990,8887.3,8889,0
12/30/20 0:59:51,1609289991,8887.3,8889,0
12/30/20 0:59:52,1609289992,8887.3,8889,0
12/30/20 0:59:53,1609289993,8887.3,8889,0
12/30/20 0:59:54,1609289994,8887.3,8889,0
12/30/20 0:59:55,1609289995,8887.3,8889,0
12/30/20 0:59:56,1609289996,8887.3,8889,0
12/30/20 0:59:57,1609289997,8887.3,8889,0
12/30/20 0:59:58,1609289998,8887.3,8889,0
12/30/20 0:59:59,1609289999,8887.3,8889,0
12/30/20 1:00:00,1609290000,8887.3,8889,0
